,mean,sd,2.50%,97.50%,Rhat
Nsite.non.threat[294],4.922555556,1.271928857,3,8,1.000469271
Nsite.non.threat[295],4.388185185,1.388902579,2,7,1.000917235
Nsite.non.threat[296],6.097444444,1.311633757,4,9,1.000671056
Nsite.non.threat[297],3.937111111,1.289830284,2,7,1.000438975
Nsite.non.threat[298],6.613148148,1.118954281,5,9,1.001735302
Nsite.non.threat[299],5.006259259,1.276824366,3,8,1.000971524
Nsite.non.threat[300],3.624111111,1.611333702,1,7,1.000616107
Nsite.non.threat[301],3.694148148,1.480821447,1,7,1.00038723
Nsite.non.threat[302],3.668925926,1.450972014,1,7,1.000805913
Nsite.non.threat[303],3.379333333,1.409634246,1,6,1.000591881
Nsite.non.threat[304],3.681925926,1.47226894,1,7,1.000490805
Nsite.non.threat[305],4.116,1.348696311,2,7,1.000514648
Nsite.non.threat[306],4.97437037,1.303839974,3,8,1.000663845
Nsite.non.threat[307],3.458259259,1.413073285,1,6,1.001358207
Nsite.non.threat[308],3.454592593,1.405996514,1,6,1.000816012
Nsite.non.threat[309],3.676296296,1.441538628,1,7,1.001011249
Nsite.non.threat[310],4.727333333,1.589446146,2,8,1.000451621
Nsite.non.threat[311],2.926222222,1.498162815,0,6,1.001162931
Nsite.non.threat[312],6.825296296,1.243985086,5,9,1.000695072
Nsite.non.threat[313],4.135407407,1.520200541,1,7,1.001298608
Nsite.non.threat[314],4.780444444,1.219288823,3,7,1.002030162
Nsite.non.threat[315],4.844074074,1.226936221,3,7,1.001044951
Nsite.non.threat[316],3.485740741,1.435664401,1,7,1.000431273
Nsite.non.threat[317],3.520259259,1.57446519,1,7,1.000097749
Nsite.non.threat[318],5.878296296,1.239737406,4,9,1.001079952
Nsite.non.threat[319],4.088185185,1.310735574,2,7,1.000265057
Nsite.non.threat[320],3.507555556,1.407156823,1,6,1.001053388
Nsite.non.threat[321],4.299185185,1.334179761,2,7,1.000655032
Nsite.non.threat[322],3.874925926,1.258632547,2,7,1.001208424
Nsite.non.threat[323],4.385814815,1.371615004,2,7,1.001287877
Nsite.non.threat[324],5.233037037,1.345245959,3,8,1.00106147
Nsite.non.threat[325],4.058333333,1.639577782,1,7,1.000551496
Nsite.non.threat[326],4.288407407,1.371739274,2,7,1.00028964
Nsite.non.threat[327],5.230851852,1.343349945,3,8,1.000766973
Nsite.non.threat[328],6.012185185,1.241930001,4,9,1.001835484
Nsite.non.threat[329],5.945111111,1.22610733,4,9,1.000603552
Nsite.non.threat[330],3.548,1.427686944,1,7,1.000772114
Nsite.non.threat[331],4.632962963,1.465287357,2,8,1.000400186
Nsite.non.threat[332],1.995592593,0.9104598849,1,4,1.00054413
Nsite.non.threat[333],2.031592593,0.9446720757,1,4,1.000652113
Nsite.non.threat[334],2.824518519,0.8377498647,2,5,1.000926473
Nsite.non.threat[335],2.343740741,1.230390725,0,5,1.000103428
Nsite.non.threat[336],1.104962963,0.9754673429,0,3,1.000439058
Nsite.non.threat[337],2.791148148,1.168643565,1,5,1.000470722
Nsite.non.threat[338],2.005259259,0.9170422292,1,4,1.000446279
Nsite.non.threat[339],2.135111111,0.9746426619,1,4,1.00057673
Nsite.non.threat[340],3.741851852,0.7938965713,3,6,1.000297101
Nsite.non.threat[341],2.054185185,1.199400555,0,5,1.000205858
Nsite.non.threat[342],1.924962963,0.8892519897,1,4,1.000486849
Nsite.non.threat[343],1.034592593,0.928650014,0,3,1.000379739
Nsite.non.threat[344],1.457703704,1.080515397,0,4,1.000204046
Nsite.non.threat[345],1.926925926,0.8888530877,1,4,1.000831607
Nsite.non.threat[346],1.974740741,0.8933410291,1,4,1.001282571
Nsite.non.threat[347],2.043962963,0.9451182409,1,4,1.000528243
Nsite.non.threat[348],1.939333333,0.8966487396,1,4,1.00083829
Nsite.non.threat[349],2.628925926,1.136735107,1,5,1.000732206
Nsite.non.threat[350],3.59737037,0.7456682143,3,5,1.000128049
Nsite.non.threat[351],2.859888889,0.8667886878,2,5,1.000579822
Nsite.non.threat[352],2.491037037,1.10428543,1,5,1.000207366
Nsite.non.threat[353],2.139851852,1.244416686,0,5,1.000433606
Nsite.non.threat[354],1.873592593,0.87657456,1,4,1.000532681
Nsite.non.threat[355],1.484444444,1.098259108,0,4,1.000401131
Nsite.non.threat[356],2.368888889,1.06866148,1,5,1.00019369
Nsite.non.threat[357],1.136518519,1.008662667,0,3,1.000510306
Nsite.non.threat[358],1.677666667,0.7959705599,1,4,1.000058938
Nsite.non.threat[359],1.897518519,0.8730151222,1,4,1.001367431
Nsite.non.threat[360],2.739666667,0.8012896796,2,5,1.000952847
Nsite.non.threat[361],1.908481481,0.8790910824,1,4,1.000382682
Nsite.non.threat[362],2.893666667,0.8715349714,2,5,1.000899599
Nsite.non.threat[363],3.808333333,0.8054392345,3,6,1.000160558
Nsite.non.threat[364],2.195777778,1.23532339,0,5,1.000705927
Nsite.non.threat[365],1.919,0.8700065966,1,4,1.000603269
Nsite.non.threat[366],0.9897407407,0.9120792297,0,3,1.000269666
Nsite.non.threat[367],0.9534074074,0.9158324541,0,3,1.000673921
Nsite.non.threat[368],2.250518519,1.221277174,0,5,1.000481075
Nsite.non.threat[369],1.567037037,1.116242191,0,4,1.000059756
Nsite.non.threat[370],2.295074074,1.039822387,1,5,1.000442416
Nsite.non.threat[371],3.663740741,0.7782389389,3,5,1.000294575
Nsite.non.threat[372],2.850148148,0.8660350139,2,5,1.000604126
Nsite.non.threat[373],2.15362963,1.223296105,0,5,1.000036255
Nsite.non.threat[374],1.848666667,0.854842042,1,4,1.0011759
Nsite.non.threat[375],1.901259259,0.8867239636,1,4,1.000168393
Nsite.non.threat[376],2.719111111,0.8082993582,2,5,1.000578573
Nsite.non.threat[377],1.044407407,0.9450974617,0,3,1.000659245
Nsite.non.threat[378],0.997037037,0.933742665,0,3,1.00052077
Nsite.non.threat[379],1.920925926,0.8941160811,1,4,1.000797299
Nsite.non.threat[380],1.904296296,0.8804350102,1,4,1.000470171
Nsite.non.threat[381],2.887074074,0.8775694334,2,5,1.000264894
Nsite.non.threat[382],2.174666667,0.9844577593,1,4,1.000442056
Nsite.non.threat[383],2.837333333,0.8534092047,2,5,1.000371799
Nsite.non.threat[384],3.883962963,1.122344036,2,6,1.000119354
Nsite.non.threat[385],3.765851852,0.8093520604,3,6,1.000211199
Nsite.non.threat[386],3.746,0.8075734154,3,6,1.000780487
Nsite.non.threat[387],0.9717037037,0.9196864895,0,3,1.000607565
Nsite.non.threat[388],2.926074074,0.9023684498,2,5,1.000533762
Nsite.non.threat[389],2.127333333,0.976713726,1,4,1.000534813
Nsite.non.threat[390],3.666481481,0.7646410539,3,5,1.000461878
Nsite.non.threat[391],2.758333333,0.8151071141,2,5,1.000257091
Nsite.non.threat[392],2.903962963,0.8860390642,2,5,1.000583483
Nsite.non.threat[393],1.693518519,1.157618978,0,4,1.000155485
Nsite.non.threat[394],2.01037037,0.9494637429,1,4,1.000732356
Nsite.non.threat[395],1.949222222,0.9254876631,1,4,1.000449482
Nsite.non.threat[396],2.028333333,0.956425439,1,4,1.000141104
Nsite.non.threat[397],1.93237037,0.9124111482,1,4,1.000825109
Nsite.non.threat[398],1.139111111,1.000638684,0,3,1.000035358
Nsite.non.threat[399],1.041111111,0.9663083707,0,3,1.000459873
Nsite.non.threat[400],2.050185185,0.9669335653,1,4,1.000536361
Nsite.non.threat[401],3.789037037,0.849511333,3,6,1.000229975
Nsite.non.threat[402],1.898481481,0.9053658444,1,4,1.000241229
Nsite.non.threat[403],2.393148148,1.314695583,0,5,1.000256416
Nsite.non.threat[404],3.805740741,0.8557613572,3,6,1.001078462
Nsite.non.threat[405],2.123111111,0.9631296648,1,4,1.000256993
Nsite.non.threat[406],3.676518519,0.7904367647,3,5,1.001068356
Nsite.non.threat[407],1.983,0.940490052,1,4,1.000322401
Nsite.non.threat[408],3.050518519,0.9603243079,2,5,1.000169176
Nsite.non.threat[409],1.506185185,1.131276677,0,4,1.000226202
Nsite.non.threat[410],2.506037037,1.129672062,1,5,1.000138502
Nsite.non.threat[411],1.589518519,1.166777695,0,4,1.000330002
Nsite.non.threat[412],1.748555556,1.197735181,0,4,1.000520515
Nsite.non.threat[413],2.196444444,1.022942471,1,4,1.000325999
Nsite.non.threat[414],3.005888889,0.9317234484,2,5,1.000587049
Nsite.non.threat[415],2.067518519,0.9639587158,1,4,1.000638987
Nsite.non.threat[416],3.013888889,0.9414857852,2,5,1.000984632
Nsite.non.threat[417],2.170962963,1.016090318,1,4,1.000449792
Nsite.non.threat[418],2.057222222,0.9756582503,1,4,1.000488209
Nsite.non.threat[419],1.310666667,1.076883151,0,4,1.000311788
Nsite.non.threat[420],2.249925926,1.034131757,1,4,1.000681256
Nsite.non.threat[421],3.036962963,0.9016841033,2,5,1.000924092
Nsite.non.threat[422],2.123296296,0.9784625888,1,4,1.000326391
Nsite.non.threat[423],1.982296296,1.237007557,0,5,1.000180471
Nsite.non.threat[424],1.919481481,0.9063106764,1,4,1.000399433
Nsite.non.threat[425],2.901074074,0.8777399277,2,5,1.000402342
Nsite.non.threat[426],1.032666667,0.9680091261,0,3,1.000248355
Nsite.non.threat[427],1.994185185,0.937983789,1,4,1.000525011
Nsite.non.threat[428],2.028185185,0.9643359069,1,4,1.000452506
Nsite.non.threat[429],1.134851852,0.9961964111,0,3,1.000382793
Nsite.non.threat[430],2.955296296,0.8927244937,2,5,1.000301968
Nsite.non.threat[431],1.857814815,0.8776635939,1,4,1.000838165
Nsite.non.threat[432],1.327777778,1.070484705,0,4,1.000595526
Nsite.non.threat[433],1.035481481,0.9461208107,0,3,1.000253694
Nsite.non.threat[434],1.913518519,0.9150977107,1,4,1.000740479
Nsite.non.threat[435],3.029444444,0.9246910739,2,5,1.000819423
Nsite.non.threat[436],1.003851852,0.9431328587,0,3,1.000596646
Nsite.non.threat[437],1.001037037,0.9493637685,0,3,1.000238682
Nsite.non.threat[438],1.240222222,1.030731151,0,3,1.000467556
Nsite.non.threat[439],2.073111111,0.985499495,1,4,1.000343374
Nsite.non.threat[440],1.321592593,1.0739985,0,4,1.000307772
Nsite.non.threat[441],1.295555556,1.069070375,0,4,1.000276005
Nsite.non.threat[442],1.263148148,1.058728331,0,4,1.000410142
Nsite.non.threat[443],2.119592593,0.9848069065,1,4,1.000523086
Nsite.non.threat[444],3.850851852,0.8472416732,3,6,1.000202253
Nsite.non.threat[445],1.323296296,1.065139204,0,4,1.000039396
Nsite.non.threat[446],2.817703704,0.8622425776,2,5,1.000610372
Nsite.non.threat[447],1.207518519,1.021279458,0,3,0.9999957133
Nsite.non.threat[448],2.99937037,0.9461400037,2,5,1.00036842
Nsite.non.threat[449],3.855703704,0.8610622866,3,6,1.000662902
Nsite.non.threat[450],2.265481481,1.040585867,1,5,1.000215478
Nsite.non.threat[451],2.026148148,0.9494723858,1,4,1.000083057
Nsite.non.threat[452],1.236074074,1.021188608,0,3,1.000377609
Nsite.non.threat[453],3.005814815,0.9304111544,2,5,1.000813698
Nsite.non.threat[454],3.51637037,1.412965895,1,6,1.000868412
Nsite.non.threat[455],4.138518519,1.316218956,2,7,1.001200464
Nsite.non.threat[456],2.331481481,1.39099186,0,5,1.001348452
Nsite.non.threat[457],3.705518519,1.444423044,1,7,1.002031969
Nsite.non.threat[458],3.371962963,1.374223881,1,6,1.000888385
Nsite.non.threat[459],2.660148148,1.441675952,0,6,1.000655074
Nsite.non.threat[460],6.274777778,1.302961319,4,9,1.00179309
Nsite.non.threat[461],3.112925926,1.322405743,1,6,1.001625008
Nsite.non.threat[462],3.234481481,1.325061194,1,6,1.000906117
Nsite.non.threat[463],5.008074074,1.264938001,3,8,1.00129164
Nsite.non.threat[464],3.435111111,1.374559917,1,6,1.000989342
Nsite.non.threat[465],4.98937037,1.251510429,3,8,1.001146427
Nsite.non.threat[466],3.040074074,1.311690461,1,6,1.001500918
Nsite.non.threat[467],3.254740741,1.346706639,1,6,1.000966301
Nsite.non.threat[468],3.174074074,1.324828529,1,6,1.000361508
Nsite.non.threat[469],4.309518519,1.462601601,2,7,1.000643041
Nsite.non.threat[470],3.600296296,1.519657698,1,7,1.000167489
Nsite.non.threat[471],3.849222222,1.239186102,2,7,1.001742889
Nsite.non.threat[472],4.29037037,1.34005655,2,7,1.000831928
Nsite.non.threat[473],4.038888889,1.261403654,2,7,1.001385665
Nsite.non.threat[474],3.979444444,1.257056701,2,7,1.00109146
Nsite.non.threat[475],5.735,1.159729693,4,8,1.001276605
Nsite.non.threat[476],4.225740741,1.302231788,2,7,1.001153837
Nsite.non.threat[477],4.951740741,1.376549808,3,8,1.000379922
Nsite.non.threat[478],4.86662963,1.397785114,2,8,1.000235065
Nsite.non.threat[479],4.82037037,1.483127276,2,8,1.000176093
Nsite.non.threat[480],4.393518519,1.5200655,2,7,1.00065702
Nsite.non.threat[481],4.866185185,1.346674101,3,8,1.000363643
Nsite.non.threat[482],4.716333333,1.323157667,2,7,1.000380907
Nsite.non.threat[483],5.002444444,1.494534144,2,8,1.000296396
Nsite.non.threat[484],5.211481481,1.416182222,3,8,1.000575976
Nsite.non.threat[485],4.84162963,1.373029814,2,8,1.000299216
Nsite.non.threat[486],4.471407407,1.44394023,2,7,1.000176504
Nsite.non.threat[487],4.742407407,1.343919773,2,8,1.000424131
Nsite.non.threat[488],5.140666667,1.273452142,3,8,1.000505335
Nsite.non.threat[489],3.121740741,1.336671168,1,6,1.00074239
Nsite.non.threat[490],3.601296296,1.423779292,1,7,1.000512998
Nsite.non.threat[491],4.415814815,1.361188205,2,7,1.000390139
Nsite.non.threat[492],4.780296296,1.235437304,3,7,1.000218478
Nsite.non.threat[493],4.282925926,1.34185512,2,7,1.000401027
Nsite.non.threat[494],4.088851852,1.576145423,1,7,1.000318032
Nsite.non.threat[495],4.731925926,1.552633253,2,8,1.000581975
Nsite.non.threat[496],4.681962963,1.551276922,2,8,1.000687716
Nsite.non.threat[497],4.579,1.377617251,2,7,1.000226499
Nsite.non.threat[498],6.357518519,1.27995243,4,9,1.000648096
Nsite.non.threat[499],3.811185185,1.406484984,1,7,1.001165378
Nsite.non.threat[500],4.496851852,1.341054461,2,7,1.001294418
Nsite.non.threat[501],4.630481481,1.334806068,2,7,1.000794213
