Index,ID,Sampling_site,Dist_city,Dist_road,Dist_water2,Dist_water3,Dist_water,Dist_humset,HDens_2km,HDens_500m,NDVImean_50m,NDVImean_500m,NDVImean_2km,cattle_numb,cattle_freq,effort_days,xcoord,ycoord,PA,survey_area,pa_type,year,Biome,CTmodel,CTnumber,CTcode,CTcode2,trail,trail_type,trail_type2,team,team2,team3,veg_field,cattle_field
80,85,OCCL42,-0.755922967,0.444406889,-0.238629213,-0.74447673,-0.390052339,-0.750934033,-0.300606779,-0.171953621,1.020409904,0.77184245,0.134979242,-0.202295521,-0.115535391,-2.036314371,-44.834881,-15.184319,PD,CL,0,2016,Cer,trophycam,B110307281,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
81,86,OCCL43,-0.704652669,0.569793029,-0.392464702,-0.152602386,-0.49405818,-0.584188588,-0.364245244,-0.171953621,-1.062359714,-0.842187145,-0.459484061,-0.276327702,-0.270365111,1.124403415,-44.848135,-15.184377,PD,CL,0,2016,Cer,agressor,B150801827,D,D,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
82,87,OCCL44,-0.44455019,1.209429673,-0.550082219,1.864151393,-0.600620992,-0.945836186,-0.146056222,0.310146946,-0.680720434,-0.519852341,-0.517900832,-0.276327702,-0.270365111,0.765230939,-44.888753,-15.171055,PD,CL,0,2016,Cer,trophycam,B131200703,B,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,N
83,88,OCCL45,-0.782841787,0.382588285,0.784069197,0.044412408,0.30137854,-0.610520258,-0.113731922,-0.171953621,-1.005165193,-1.043711459,-1.272327637,-0.202295521,-0.21138236,0.765230939,-44.794203,-15.171487,PD,CL,0,2016,Cer,trophycam,B12000478,B,A,0,N,N,GBF,GBF,GBF MSP,CER SS,Y
84,89,OCCL46,-0.596670717,0.842323797,-1.069142228,-0.695325934,-0.951549589,-0.411516061,-0.436974918,-0.171953621,-0.959042525,-0.586315718,-0.751591427,-0.276327702,-0.270365111,-1.31796942,-44.794832,-15.145502,PD,CL,0,2016,Cer,trophycam,B100826425,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER SS,Y
85,90,OCCL47,-0.570330715,0.906065222,-0.631367855,-0.977334399,-0.655576977,-0.528008418,-0.436974918,-0.171953621,-0.733090746,-0.712247556,-0.865379452,-0.276327702,-0.270365111,-0.671458963,-44.807797,-15.145204,PD,CL,0,2016,Cer,trophycam,B140621051,C,C,0,N,N,GBF,GBF,GBF MSP,CER SS,Y
86,91,OCCL48,-0.536135027,0.989189673,-1.205591971,-1.317796158,-1.04380119,-0.752920219,0.313049845,-0.171953621,-0.188603384,-0.097195677,-0.524379103,-0.12826334,0.405255478,-2.970162808,-44.821579,-15.144942,PD,CL,0,2016,Cer,trophycam,B101028484,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,VER,Y
87,92,OCCL49,-0.670726791,0.655131562,-1.104230252,-1.00454074,-0.975272069,-1.004625068,0.58979695,0.484497882,0.243922989,0.471986934,0.110486953,1.204315922,0.909289882,0.765230939,-44.83496,-15.171078,PD,CL,0,2016,Cer,trophycam,B12100453,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,VER,Y
88,93,OCCL50,-0.718519496,0.538462473,-0.727708972,-1.034455765,-0.720711744,-0.935960271,0.881250423,0.320859797,-0.856849384,-0.079835041,-0.391178853,-0.276327702,-0.270365111,0.765230939,-44.821095,-15.171603,PD,CL,0,2016,Cer,agressor,B151106854,D,D,1,trail,trail,GBF,GBF,GBF MSP,CER SS,Y
89,94,OCCL51,-0.499959094,1.077330631,-1.154427055,-0.813384703,-1.009209366,-0.903888697,0.313049845,-0.159824921,-0.299107415,-0.041772681,-0.1694958,-0.276327702,-0.270365111,0.765230939,-44.834741,-15.145048,PD,CL,0,2016,Cer,agressor,B150801804,D,D,1,carreiro,carreiro,GBF,GBF,GBF FFP,VER,N
90,95,OCCL52,-0.411821285,1.295103908,-0.79195439,-0.42069872,-0.764147097,-0.862238171,0.033628855,-0.16916364,-0.574173677,-0.577534894,-0.412014893,0.019801023,-0.034434114,0.765230939,-44.835135,-15.132103,PD,CL,0,2016,Cer,trophycam,B120102688,B,A,1,trail,trail,GBF,GBF,GBF FFP,CER SS,Y
91,96,OCCL53,-0.448565381,1.205548625,-0.481845017,-0.888681194,-0.554486855,-0.691572645,-0.368790848,-0.171953621,-0.378212455,-0.423056272,-0.454033367,0.389961929,0.260479638,0.765230939,-44.821514,-15.132208,PD,CL,0,2016,Cer,trophycam,B131200426,B,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,Y
92,97,OCCL54,-0.361683382,1.420197771,0.548715913,-0.277653935,0.142259755,-0.456648535,-0.436974918,-0.171953621,-0.708622969,-0.503084691,-0.703644074,-0.276327702,-0.270365111,0.765230939,-44.821085,-15.119549,PD,CL,0,2016,Cer,agressor,B151106839,D,D,1,trail,trail,GBF,GBF,GBF FFP,CER SS,N
93,98,OCCL55,-0.327249375,1.504076664,0.09351948,0.072121301,-0.165491648,-0.650128486,-0.096054571,-0.171953621,-0.342663603,-0.588685553,-0.588948671,-0.054231159,-0.09341686,0.765230939,-44.834906,-15.119548,PD,CL,0,2016,Cer,trophycam,B140806198,C,C,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
94,99,OCCL56,-0.160009953,1.915115914,-0.522320942,0.961571778,-0.581852014,-0.90853788,0.244865776,0.76267727,-0.363658596,-0.209426181,-0.216630849,-0.276327702,-0.270365111,0.765230939,-44.861902,-15.106616,PD,CL,0,2016,Cer,trophycam,B140711140,C,C,0,N,N,GBF,GBF,GBF FFP,CER SS,Y
95,100,OCCL57,-0.268292589,1.650806884,0.327843946,-0.408610571,-0.007068431,-0.405330794,-0.436974918,-0.171953621,-0.210342174,-0.303449714,-0.830444797,-0.276327702,-0.270365111,0.765230939,-44.821571,-15.106335,PD,CL,0,2016,Cer,agressor,B150801803,D,D,1,trail,trail,GBF,GBF,GBF FFP,CER SS,N
96,101,OCCL58,-0.292237772,1.592775529,-0.760068718,-1.0536421,-0.742589678,-0.302565873,-0.436974918,-0.171953621,-0.815251225,-0.470859879,-0.643868088,-0.276327702,-0.270365111,-1.389803915,-44.808288,-15.106023,PD,CL,0,2016,Cer,trophycam,B101028494,A,A,1,trail,trail,GBF,GBF,GBF FFP,CER SS,N
97,102,OCCL59,-0.479766682,1.129732304,-1.04205349,-1.220832973,-0.933235304,-0.392372204,-0.436974918,-0.171953621,-0.336611091,-0.236216894,-0.52797079,-0.276327702,-0.270365111,0.765230939,-44.807994,-15.132399,PD,CL,0,2016,Cer,trophycam,B121000651,B,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
98,103,OCCL60,-0.387164657,1.358393414,-0.080881344,-0.650946843,-0.283401398,-0.427939489,-0.436974918,-0.171953621,-0.554217539,-0.71282077,-0.531248224,-0.276327702,-0.270365111,0.765230939,-44.808215,-15.119369,PD,CL,0,2016,Cer,trophycam,B131000470,B,A,0,N,N,GBF,GBF,GBF FFP,CER SS,N
99,104,OCCL61,-0.31511851,1.537451454,-1.130066594,-1.273016599,-0.992739629,-0.554179035,-0.436974918,-0.171953621,-0.451024895,-0.482542905,-0.444796913,-0.276327702,-0.270365111,0.765230939,-44.794471,-15.106228,PD,CL,0,2016,Cer,trophycam,B101028490,A,A,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,Y
100,105,OCCL62,-0.409941522,1.303383157,-1.28633271,-1.365667944,-1.098388778,-0.766555165,-0.267272345,0.335091723,-0.086124407,0.084022501,-0.436597163,-0.276327702,-0.270365111,-0.958796944,-44.794472,-15.119394,PD,CL,0,2016,Cer,trophycam,B140621053,C,C,1,carreiro,carreiro,GBF,GBF,GBF FFP,CER SS,N
101,107,OCCL64,-0.8375285,0.242447976,0.503597707,-0.304404857,0.11175602,-0.421007292,-0.436974918,-0.171953621,-0.451609516,-0.568450466,-0.408900575,-0.12826334,-0.154242822,0.837065434,-44.835041,-15.197453,PD,CL,0,2016,Cer,agressor,B150801797,D,D,0,N,N,GBF,GBF,GBF FFP,CER DENSO,Y
102,108,OCCL65,-0.885523431,0.12536166,-0.436360685,-0.861713194,-0.523735588,-0.674293935,-0.414246894,-0.171953621,-0.418356956,-0.17258055,-0.031842809,-0.276327702,-0.270365111,0.765230939,-44.821489,-15.197096,PD,CL,0,2016,Cer,agressor,B150801781,D,D,0,N,N,GBF,GBF,GBF MJ,CER DENSO,N
103,109,OCCL66,-0.969232261,-0.081855037,-0.070231016,-0.644632184,-0.276200873,-0.598185227,-0.073326548,-0.171953621,-1.049402265,-0.594726582,-0.451485717,0.834155016,0.743065772,0.190554978,-44.821673,-15.210303,PD,CL,0,2016,Cer,trophycam,B100815579,A,A,1,trail,trail,GBF,GBF,GBF MJ,CER DENSO,N
104,110,OCCL67,-0.510586225,1.044794463,-0.026227625,0.806449611,-0.246450848,-0.620890436,-0.308628434,-0.171953621,-0.505599799,-0.361670616,-0.668348193,-0.276327702,-0.270365111,0.765230939,-44.902226,-15.197633,PD,CL,0,2016,Cer,agressor,B150801769,D,D,1,trail,trail,other,MJ,MJ MSP,CER SS,Y
105,111,OCCL68,-0.569435018,0.899094769,-0.996931579,0.47215024,-0.902729065,-0.559168342,-0.436974918,-0.171953621,-0.879601021,-1.030719908,-0.834396543,-0.054231159,-0.09341686,0.765230939,-44.902117,-15.210291,PD,CL,0,2016,Cer,trophycam,B101028533,A,A,1,trail,trail,other,MJ,MJ MSP,CER RALO,Y
106,112,OCCL69,-0.645614201,0.711724111,0.185668632,1.153930127,-0.103191004,-0.269603446,-0.436974918,-0.171953621,-1.322667289,-1.155447433,-1.018484387,-0.202295521,-0.21138236,0.765230939,-44.88875,-15.21022,PD,CL,0,2016,Cer,trophycam,B121000676,B,A,0,N,N,other,MJ,MJ MSP,CER RALO,Y
107,113,OCCL70,-0.504433883,1.070115405,-0.915020469,-1.145514148,-0.847350206,-0.685651,-0.277878756,-0.171953621,-0.241570729,-0.340927315,-0.547010884,-0.276327702,-0.270365111,0.621561949,-44.79435,-15.13252,PD,CL,0,2016,Cer,trophycam,B120815259,B,A,0,N,N,other,FFP,MSP FFP,CER SS,N
108,114,OCCP01,-0.444360558,-0.646784788,-0.039894126,1.32841843,1.973643643,0.157711914,-0.436974918,-0.171953621,1.265846011,1.412507193,1.494755519,-0.276327702,-0.270365111,0.190554978,-44.29241,-15.135948,CP,CP,1,2014,Caa,trophycam,B131200711,B,A,0,N,N,GBF,GBF,GBF MSP,CAR,Y
109,115,OCCP02,-0.516783635,-1.042981903,-0.415033562,1.03003906,1.633405443,-0.151212678,-0.436974918,-0.171953621,1.168029669,1.453520584,1.650717154,0.612058472,0.570973733,0.046885988,-44.2781,-15.162791,CP,CP,1,2014,Caa,trophycam,B120102688,B,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,Y
110,116,OCCP03,-0.585113171,-1.281764542,0.488533191,0.463107347,0.986940423,-0.039568307,-0.436974918,-0.171953621,1.517299653,1.52767306,1.83724741,-0.276327702,-0.270365111,0.046885988,-44.264514,-15.163629,CP,CP,1,2014,Caa,trophycam,B101220533,A,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,Y
111,117,OCCP04,-0.679966548,-1.522635131,-0.526569908,-0.20315206,0.227213297,-0.378039916,-0.436974918,-0.171953621,1.979760967,2.237698149,2.178375752,-0.276327702,-0.270365111,0.046885988,-44.25057,-15.163829,CP,CP,1,2014,Caa,trophycam,B120101919,B,A,0,N,N,GBF,GBF,GBF MSP,DF,N
112,118,OCCP05,-0.554911612,-1.345001243,0.340557871,0.713354469,1.272294033,-0.077188452,-0.436974918,-0.171953621,1.278768372,1.145792972,1.753737913,-0.202295521,-0.200253538,0.046885988,-44.263915,-15.176058,CP,CP,1,2014,Caa,trophycam,B110307295,A,A,1,trail,trail,GBF,GBF,GBF MSP,CER DENSO,Y
113,119,OCCP06,-0.662173317,-0.846611639,1.022225556,0.761526137,1.327223573,-0.610807804,-0.368790848,-0.171953621,1.324371194,1.670580951,1.821582582,-0.276327702,-0.270365111,0.046885988,-44.291785,-15.177206,CP,CP,1,2014,Caa,trophycam,B131000470,B,A,0,N,N,GBF,GBF,GBF MSP,CAR? CERDENSO?,Y
114,120,OCCP07,-0.611280751,-1.198348964,0.219683484,0.079533295,0.549555811,0.101790845,-0.436974918,-0.171953621,1.201901354,1.503453264,1.904673771,0.241897566,0.2025693,0.190554978,-44.265206,-15.150114,CP,CP,1,2014,Caa,trophycam,B131200426,B,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,N
115,121,OCCP08,-0.592668958,-1.069001497,0.818171493,1.21168575,1.840534854,-0.303379191,-0.436974918,-0.171953621,1.51256678,1.667698189,1.633586705,-0.276327702,-0.270365111,-0.024948507,-44.279409,-15.176979,CP,CP,1,2014,Caa,trophycam,B121017980,B,A,0,N,N,GBF,GBF,GBF MSP,CER RALO,Y
116,122,OCCP09,-0.594118926,-0.780701952,-0.187979474,0.97647782,1.572330243,-0.439101638,-0.436974918,-0.171953621,1.524997276,1.634039933,1.528531271,-0.276327702,-0.270365111,-1.174300429,-44.293061,-15.162586,CP,CP,1,2014,Caa,trophycam,B100826329,A,A,0,N,N,GBF,GBF,GBF MSP,CER DENSO,N
117,123,OCCP10,-0.515833491,-0.964308122,-0.863875246,0.735412953,1.297447042,0.039174055,-0.436974918,-0.171953621,1.428319147,1.550115485,1.628651688,4.091570989,3.945767213,-0.024948507,-44.278791,-15.149855,CP,CP,1,2014,Caa,trophycam,B110307292,A,A,1,trail,trail,GBF,GBF,GBF MSP,CER DENSO,Y
118,124,OCCP11,-0.54476479,-0.882603578,0.28456856,0.556164354,1.093052144,0.329500905,-0.436974918,-0.171953621,1.656664444,1.823858111,1.697917987,7.052858237,6.670680362,0.046885988,-44.277993,-15.135695,CP,CP,1,2014,Caa,trophycam,B110816640,A,A,1,trail,trail,GBF,GBF,GBF MSP,CER DENSO,Y
119,125,OCCP12,-0.967803746,-0.981938529,-0.086647475,-0.654365625,-0.287299792,0.101362344,-0.436974918,-0.171953621,2.429424196,2.374508376,1.945558097,-0.276327702,-0.270365111,-0.024948507,-44.223603,-15.095183,CP,CP,1,2014,Caa,trophycam,B120100128,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,N
120,126,OCCP13,-1.07856775,-1.080608912,1.063675917,0.02766969,0.490416401,0.051266113,-0.436974918,-0.171953621,1.189481753,1.356687512,2.183840629,3.647377901,3.517007992,-0.024948507,-44.208494,-15.095431,CP,CP,1,2014,Caa,trophycam,B100817020,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,Y
121,127,OCCP14,-1.060502743,-0.916628391,0.877138766,0.379205601,0.891268329,0.015566247,-0.436974918,-0.171953621,2.164968116,2.356840102,2.036477294,1.574476828,1.516131637,-0.024948507,-44.209491,-15.080829,CP,CP,1,2014,Caa,trophycam,B101028533,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,N
122,128,OCCP15,-1.069839434,-1.284390822,0.846172337,-0.101289805,0.34336553,0.046882281,-0.436974918,-0.171953621,1.033425465,2.08825395,2.016364447,1.426412465,1.405438896,-0.096783002,-44.209447,-15.108765,CP,CP,1,2014,Caa,trophycam,B110304357,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,Y
123,129,OCCP16,-1.00104612,-1.9907115,0.66954965,-0.206010712,0.223953611,-0.46051425,-0.436974918,-0.171953621,2.223723992,2.00404087,1.376189928,2.018669915,1.944890855,-0.024948507,-44.209178,-15.149334,CP,CP,1,2014,Caa,trophycam,B100817126,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,Y
124,130,OCCP17,-0.90858463,-1.844533404,-0.440051656,-0.863901598,-0.526230997,-0.44914109,-0.436974918,-0.171953621,2.339354618,2.30715521,2.054470908,1.056251559,1.015912547,-0.024948507,-44.222877,-15.149015,CP,CP,1,2014,Caa,trophycam,B120100171,B,A,1,trail,trail,GBF,GBF,GBF MSP,DF,N
125,131,OCCP18,-1.036497107,-1.757723555,1.215697041,0.117804148,0.593195577,-0.114847482,-0.436974918,-0.171953621,1.897296539,1.588092103,1.627665177,-0.202295521,-0.198905242,-0.024948507,-44.209022,-15.135583,CP,CP,1,2014,Caa,trophycam,B100815356,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF,Y
126,132,OCCP19,-1.056739051,-1.515682265,1.251849836,0.139239409,0.617637933,0.112477965,-0.436974918,-0.171953621,-0.977100277,0.465450626,1.662313426,1.574476828,1.551160983,-0.096783002,-44.209537,-15.121886,CP,CP,1,2014,Caa,trophycam,B110816641,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,CER?,Y
127,133,OCCP20,-0.968661598,-1.223213475,-0.344832039,-0.807445178,-0.461854459,0.261933182,-0.436974918,-0.171953621,2.40102776,2.43226297,2.087826168,-0.12826334,-0.124643024,-0.096783002,-44.22325,-15.109224,CP,CP,1,2014,Caa,trophycam,B121001916,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,N
128,134,OCCP21,-0.859287495,-1.313337489,-1.208170113,-1.319324757,-1.045544232,0.239856588,-0.436974918,-0.171953621,2.236103704,2.157503913,1.994431177,1.944637734,1.915466203,-0.096783002,-44.236774,-15.122354,CP,CP,1,2014,Caa,trophycam,B130904567,B,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,N
129,135,OCCP22,-0.714049514,-1.434774948,-0.262092202,-0.557737725,-0.177116227,-0.184808704,-0.436974918,-0.171953621,2.011991568,2.174072238,2.114805952,0.093833204,0.086934238,-0.024948507,-44.250752,-15.149505,CP,CP,1,2014,Caa,trophycam,B101013151,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,Y
130,136,OCCP23,-0.633654938,-1.083288753,0.835114872,-0.107845858,0.335889746,0.319701634,-0.436974918,-0.171953621,1.324869611,1.531067168,1.925418107,0.315929747,0.3363146,-0.240451993,-44.265573,-15.135978,CP,CP,1,2014,Caa,trophycam,B120101027,B,A,1,trail,trail,GBF,GBF,GBF TSD,CER,N
131,137,OCCP24,-0.961003562,-1.445729066,0.06155865,-0.566493109,-0.18709988,0.218705118,-0.436974918,-0.171953621,1.40385396,1.167806977,1.874335514,2.092702096,2.107819359,-0.168617498,-44.222712,-15.122389,CP,CP,1,2014,Caa,trophycam,B120815259,B,A,1,trail,trail,GBF,GBF,GBF TSD,CER,Y
132,138,OCCP25,-0.937414127,-1.644843622,0.104281551,-0.541162382,-0.158215574,-0.104324778,-0.436974918,-0.171953621,1.872383877,1.813538365,1.800563226,-0.276327702,-0.270365111,-0.168617498,-44.22318,-15.135231,CP,CP,1,2014,Caa,trophycam,B131200419,B,A,1,carreiro,carreiro,GBF,GBF,GBF TSD,DF,Y
133,139,OCCP26,-0.760244414,-1.161049385,-0.151198675,-0.692638512,-0.330941879,0.087708712,-0.436974918,-0.171953621,1.683566465,1.754670486,2.119889181,-0.276327702,-0.270365111,-0.168617498,-44.250335,-15.123014,CP,CP,1,2014,Caa,trophycam,B101028494,A,A,1,trail,trail,GBF,GBF,GBF TSD,CER,N
134,140,OCCP27,-0.657766815,-0.967904742,0.976628577,-0.023941327,0.431565015,0.006411078,-0.436974918,-0.171953621,1.909551311,2.278948442,2.024345276,-0.276327702,-0.270365111,-0.096783002,-44.26446,-15.122921,CP,CP,1,2014,Caa,trophycam,B130905345,B,A,0,N,N,GBF,GBF,GBF TSD,DF,N
135,141,OCCP28,-0.567767803,-0.454361098,-0.586178103,-0.950541058,-0.625024871,-0.587972213,-0.391518871,-0.171953621,1.59481779,1.533363937,2.121653373,-0.276327702,-0.270365111,-0.168617498,-44.278202,-15.095612,CP,CP,1,2014,Caa,trophycam,B130904560,B,A,1,carreiro,carreiro,GBF,GBF,GBF TSD,CER,N
136,142,OCCP29,-0.767410199,-0.960557035,-0.151234176,-0.692659561,-0.330965881,-0.244884774,-0.436974918,-0.171953621,3.052341051,2.09672437,2.059839451,-0.276327702,-0.270365111,-0.096783002,-44.250794,-15.108539,CP,CP,1,2014,Caa,trophycam,B131200437,B,A,1,carreiro,carreiro,GBF,GBF,GBF TSD,DF,N
137,143,OCCP30,-0.651710985,-0.250539359,-0.408099046,0.523386552,1.055676033,-0.393081828,-0.436974918,-0.171953621,0.686267252,1.127233934,1.33225592,-0.12826334,-0.108803665,-0.455955478,-44.32016,-15.150479,CP,CP,1,2014,Caa,trophycam,B110307281,A,A,1,trail,trail,other,MJ,MJ MSP,CER SS,NCF
138,144,OCCP31,-0.503808121,-0.419702728,-0.03724986,1.545941523,2.22168246,0.089309342,-0.436974918,-0.171953621,1.139500823,1.239034193,1.3044181,-0.12826334,-0.118695181,-0.240451993,-44.305855,-15.135889,CP,CP,1,2014,Caa,trophycam,B100815620,A,A,0,N,N,other,MJ,MJ MSP,CER SS,NCF
139,145,OCCP32,-0.586443705,-0.479357396,-1.119944,0.906238991,1.492237799,-0.252132403,-0.436974918,-0.171953621,1.0138549,0.877608669,1.243330185,-0.276327702,-0.270365111,-0.240451993,-44.306565,-15.149452,CP,CP,1,2014,Caa,trophycam,B121000673,B,A,1,trail,trail,other,MJ,MJ MSP,CER SS,NCF
140,146,OCCP33,-0.524947702,-0.714621045,-1.281960708,1.378243492,2.030458528,-0.167856421,-0.436974918,-0.171953621,1.203536264,1.203927592,1.392752154,-0.276327702,-0.270365111,-0.240451993,-44.293124,-15.149709,CP,CP,1,2014,Caa,trophycam,B120100832,B,A,1,carreiro,carreiro,other,MJ,MJ MSP,CER SS,NCF
141,147,OCCP34,-0.556827524,-0.601863604,0.657208986,-0.213327584,0.215610276,-0.276193057,-0.436974918,-0.171953621,2.175180724,2.293879043,2.044224891,0.538026291,0.58119834,-0.312286488,-44.279514,-15.109324,CP,CP,1,2014,Caa,trophycam,B120521018,B,A,1,trail,trail,other,MJ,MJ MSP,DF,NCF
142,148,OCCP35,-0.560888106,-0.764155202,1.455907693,0.473038745,0.99826507,0.022930533,-0.436974918,-0.171953621,0.045345198,1.10439971,2.029925778,4.313667532,4.849337567,-0.527789973,-44.27786,-15.122279,CP,CP,1,2014,Caa,trophycam,B120520985,B,A,1,trail,trail,other,MJ,MJ MSP,CER RALO,Y
143,149,OCCP36,-0.447534033,-0.528246778,1.132894692,0.695674185,1.25213343,-0.006773422,-0.436974918,-0.171953621,1.290855758,1.66376773,1.591960339,4.387699713,4.606771008,-0.312286488,-44.293367,-15.122781,CP,CP,1,2014,Caa,trophycam,B121000676,B,A,1,trail,trail,other,MJ,MJ MSP,CER,NCF
144,150,OCCP37,-0.427285912,-0.307344869,1.174779472,1.011628915,1.61241259,0.009433124,-0.436974918,-0.171953621,0.895157798,1.141835979,1.340561445,14.08591545,14.44161789,-0.240451993,-44.306938,-15.122472,CP,CP,1,2014,Caa,trophycam,B100825112,A,A,1,trail,trail,other,MJ,MJ MSP,CER SS,NCF
145,151,OCCP38,-0.360672701,-0.205606387,1.487107456,0.385455934,0.898395505,-0.31506195,-0.436974918,-0.171953621,0.962196803,1.105929695,1.423816954,-0.276327702,-0.270365111,-0.312286488,-44.306291,-15.109468,CP,CP,1,2014,Caa,trophycam,B12010324,B,A,1,trail,trail,other,MJ,MJ TSD,CER SS,NCF
146,152,OCCP39,-0.346390052,-0.594092937,1.613558995,0.809948036,1.382438449,-0.12847178,-0.436974918,-0.171953621,0.920779185,1.268357672,1.556783102,0.167865385,0.194124044,-0.312286488,-44.333828,-15.095455,CP,CP,1,2014,Caa,trophycam,B121000651,B,A,1,CARREIRO,CARREIRO,other,MJ,MJ TSD,CER SS,NCF
147,154,OCCP41,-0.390707799,-0.346408862,1.708631005,0.817290617,1.3908111,-0.188759588,-0.436974918,-0.171953621,0.967721021,1.151781679,1.444223985,-0.12826334,-0.112241145,-0.384120983,-44.31981,-15.108973,CP,CP,1,2014,Caa,trophycam,B121000478,B,A,1,carreiro,carreiro,other,MJ,MJ TSD,CER,Y
148,155,OCCP42,-0.384739092,-0.846239928,1.814847472,1.362273589,2.012248252,0.095710333,-0.436974918,-0.171953621,1.805448557,1.866844947,1.578884617,0.167865385,0.20400679,-0.384120983,-44.347823,-15.095521,CP,CP,1,2014,Caa,trophycam,B131200715,B,A,0,N,N,other,MJ,MJ TSD,CER,Y
149,156,OCCP43,-0.457439084,-0.405769873,1.112545799,0.056645007,0.523456587,-0.343224207,-0.436974918,-0.171953621,1.358445007,1.294692352,1.741797968,-0.276327702,-0.270365111,-0.455955478,-44.293082,-15.109402,CP,CP,1,2014,Caa,trophycam,B101028490,A,A,1,trail,trail,other,MJ,MJ TSD,CER,Y
150,157,OCCP44,-0.759710676,-0.544021121,-0.484470133,-0.890237644,-0.556261656,-0.64194143,-0.396569543,-0.171953621,0.657528778,1.327578556,1.522978041,-0.276327702,-0.270365111,-0.312286488,-44.250928,-15.080894,CP,CP,1,2014,Caa,trophycam,B131200703,B,A,0,N,N,other,MJ,MJ TSD,CER,NCF
151,158,OCCP45,-0.747962593,-0.354306716,0.417799058,-0.355275515,0.053748856,-0.53370792,-0.436974918,-0.171953621,0.536793965,0.952518261,1.279390768,-0.276327702,-0.270365111,-1.820810886,-44.250645,-15.068861,CP,CP,1,2014,Caa,trophycam,B101028494,A,A,0,N,N,other,MJ,MJ TSD,CER,NCF
152,159,OCCP46,-0.764022963,-0.759334946,-0.815095518,-1.0862679,-0.779792462,-0.517568394,-0.436974918,-0.171953621,1.652349532,2.076811338,1.890644179,-0.276327702,-0.270365111,-0.240451993,-44.251413,-15.095187,CP,CP,1,2014,Caa,trophycam,B120913834,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
153,160,OCCP47,-0.671442595,-0.629270032,-0.3038712,-0.78315919,-0.434161457,-0.671616006,-0.391518871,-0.171953621,1.821389152,2.058141014,2.047684975,-0.276327702,-0.270365111,-0.240451993,-44.26406,-15.095726,CP,CP,1,2014,Caa,trophycam,B131200441,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
154,161,OCCP48,-0.870815542,-0.904324019,-1.116655559,-1.265065096,-0.983672631,-0.20070693,-0.436974918,-0.171953621,1.930783551,1.681845853,1.926164609,-0.276327702,-0.270365111,-0.240451993,-44.236864,-15.095979,CP,CP,1,2014,Caa,trophycam,B131200699,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
155,162,OCCP49,-0.867592656,-1.106634501,-1.194492139,-1.311214985,-1.036296762,-0.020152317,-0.436974918,-0.171953621,1.299901222,1.743384023,2.1384582,-0.276327702,-0.270365111,-0.240451993,-44.23709,-15.10884,CP,CP,1,2014,Caa,trophycam,B121018018,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
156,163,OCCP50,-0.839776578,-1.498256959,-0.849151291,-1.106459822,-0.802817054,-0.078145452,-0.436974918,-0.171953621,1.643469307,1.812876939,2.062003047,-0.276327702,-0.270365111,-0.240451993,-44.236779,-15.135829,CP,CP,1,2014,Caa,trophycam,B121000481,B,A,0,N,N,GBF,GBF,GBF MSP,DF,NCF
157,164,OCCP51,-0.645467752,-1.596821108,-0.787838667,0.046530059,0.511922641,-0.423547437,-0.436974918,-0.171953621,2.2086738,2.268789401,2.105479515,3.425281358,3.521383086,-0.240451993,-44.249943,-15.176819,CP,CP,1,2014,Caa,trophycam,B101014253,A,A,1,carreiro,carreiro,GBF,GBF,GBF MSP,DF,NCF
158,165,OCCP52,-0.808521696,-1.656508202,-1.276398552,-1.159674261,-0.863496803,-0.40745288,-0.436974918,-0.171953621,1.883491529,1.941489607,2.125806913,-0.276327702,-0.270365111,-0.312286488,-44.237024,-15.150009,CP,CP,1,2014,Caa,trophycam,B110404056,A,A,1,trail,trail,GBF,GBF,GBF MSP,DF/MC,NCF
